DATE,TIME_M,SYM_ROOT,SYM_SUFFIX,SIZE,PRICE
20181101,9:47:52.892208937,AMD,,4000,18.1844
20181101,9:47:52.896302923,AMD,,10,18.19
20181101,9:47:53.138499194,AMD,,100,18.19
20181101,9:47:53.282328359,AMD,,100,18.19
20181101,9:47:53.282358497,AMD,,300,18.19
20181101,9:47:53.282388918,AMD,,100,18.19
20181101,9:47:53.376847478,AMD,,1590,18.1877
20181101,9:47:53.718078124,AMD,,1800,18.183
20181101,9:47:53.785920370,AMD,,3,18.1803
20181101,9:47:53.890187429,AMD,,100,18.19
20181101,9:47:54.056659187,AMD,,100,18.19
20181101,9:47:54.715518198,AMD,,126,18.19
20181101,9:47:54.715522599,AMD,,100,18.19
20181101,9:47:54.715526503,AMD,,300,18.19
20181101,9:47:54.716014770,AMD,,100,18.2
20181101,9:47:54.716019886,AMD,,100,18.2
20181101,9:47:54.716026602,AMD,,100,18.2
20181101,9:47:54.716031770,AMD,,100,18.2
20181101,9:47:54.716038184,AMD,,975,18.2
20181101,9:47:54.716158004,AMD,,90,18.19
20181101,9:47:54.716169027,AMD,,1000,18.19
20181101,9:47:54.716179012,AMD,,9,18.19
20181101,9:47:54.716188668,AMD,,100,18.2
20181101,9:47:54.716198935,AMD,,1300,18.2
20181101,9:47:54.716209037,AMD,,100,18.2
20181101,9:47:54.716219482,AMD,,200,18.2
20181101,9:47:54.716385735,AMD,,100,18.19
20181101,9:47:54.716585206,AMD,,100,18.2
20181101,9:47:54.716633129,AMD,,93,18.2
20181101,9:47:54.716925119,AMD,,200,18.19
20181101,9:47:54.750775547,AMD,,1,18.1901
20181101,9:47:54.751920703,AMD,,100,18.2
20181101,9:47:54.765938982,AMD,,82,18.2
20181101,9:47:54.766038256,AMD,,82,18.2
20181101,9:47:54.770440646,AMD,,100,18.2
20181101,9:47:54.770452178,AMD,,100,18.2
20181101,9:47:55.036967010,AMD,,34,18.19
20181101,9:47:55.108946314,AMD,,1000,18.2
20181101,9:47:55.109415911,AMD,,1000,18.1958
20181101,9:47:55.143703477,AMD,,201,18.19
20181101,9:47:55.208512991,AMD,,100,18.195
20181101,9:47:55.209022631,AMD,,65,18.2
20181101,9:47:55.209147013,AMD,,100,18.19
20181101,9:47:55.770644975,AMD,,5,18.1997
20181101,9:47:55.837158086,AMD,,30,18.2
20181101,9:47:55.837404137,AMD,,170,18.2
20181101,9:47:55.837416119,AMD,,100,18.2
20181101,9:47:55.837420802,AMD,,100,18.2
20181101,9:47:55.837473374,AMD,,100,18.2
20181101,9:47:55.837488406,AMD,,300,18.2
20181101,9:47:55.837534074,AMD,,100,18.2
20181101,9:47:55.837543990,AMD,,100,18.2
20181101,9:47:55.837771811,AMD,,54,18.2
20181101,9:47:55.839393673,AMD,,100,18.2
20181101,9:47:55.839397318,AMD,,100,18.2
20181101,9:47:55.839401219,AMD,,20,18.2
20181101,9:47:55.839405926,AMD,,20,18.2
20181101,9:47:55.839408921,AMD,,500,18.2
20181101,9:47:55.839411873,AMD,,50,18.2
20181101,9:47:55.853855648,AMD,,1000,18.2
20181101,9:47:55.853858785,AMD,,100,18.2
20181101,9:47:55.853863445,AMD,,900,18.2
20181101,9:47:55.853866253,AMD,,100,18.2
20181101,9:47:55.853868992,AMD,,400,18.2
20181101,9:47:55.854253752,AMD,,100,18.2
20181101,9:47:55.854263767,AMD,,100,18.2
20181101,9:47:55.854273847,AMD,,100,18.2
20181101,9:47:56.009887674,AMD,,100,18.2
20181101,9:47:56.010160391,AMD,,200,18.2
20181101,9:47:56.010164943,AMD,,100,18.2
20181101,9:47:56.010291157,AMD,,500,18.2
20181101,9:47:56.010651174,AMD,,39,18.2
20181101,9:47:56.030711213,AMD,,400,18.2
20181101,9:47:56.140832055,AMD,,100,18.19
20181101,9:47:56.248494038,AMD,,200,18.195
20181101,9:47:56.249703627,AMD,,200,18.195
20181101,9:47:56.250104308,AMD,,200,18.1919
20181101,9:47:56.250797373,AMD,,100,18.1919
20181101,9:47:56.251283361,AMD,,200,18.1919
20181101,9:47:56.252497316,AMD,,100,18.195
20181101,9:47:56.255298578,AMD,,100,18.1919
20181101,9:47:56.255854599,AMD,,100,18.1919
20181101,9:47:56.257008744,AMD,,100,18.195
20181101,9:47:56.257387353,AMD,,100,18.195
20181101,9:47:56.258194564,AMD,,100,18.195
20181101,9:47:56.258780873,AMD,,100,18.195
20181101,9:47:56.259694784,AMD,,100,18.1919
20181101,9:47:56.261111863,AMD,,100,18.1919
20181101,9:47:56.262182976,AMD,,7850,18.1939
20181101,9:47:56.271970965,AMD,,91,18.2
20181101,9:47:57.143448044,AMD,,800,18.2
20181101,9:47:57.201385113,AMD,,32,18.2
20181101,9:47:57.203839537,AMD,,18,18.2
20181101,9:47:57.583072343,AMD,,100,18.19
20181101,9:47:57.583076758,AMD,,100,18.19
20181101,9:47:57.583080503,AMD,,100,18.19
20181101,9:47:57.583085466,AMD,,100,18.19
20181101,9:47:57.583111683,AMD,,200,18.19
20181101,9:47:57.583121301,AMD,,700,18.19
20181101,9:47:57.583131972,AMD,,100,18.19
20181101,9:47:57.583214010,AMD,,100,18.19
20181101,9:47:57.587857286,AMD,,55,18.19
20181101,9:47:57.587863048,AMD,,45,18.19
20181101,9:47:57.718657871,AMD,,100,18.2
20181101,9:47:57.718662658,AMD,,100,18.195
20181101,9:47:57.718668618,AMD,,100,18.2
20181101,9:47:57.718669281,AMD,,100,18.195
20181101,9:47:57.718673972,AMD,,200,18.2
20181101,9:47:57.718680140,AMD,,100,18.2
20181101,9:47:57.723252736,AMD,,100,18.2
20181101,9:47:57.723979741,AMD,,200,18.1985
20181101,9:47:57.725729151,AMD,,800,18.1984
20181101,9:47:57.728427940,AMD,,200,18.1985
20181101,9:47:57.873595178,AMD,,45,18.19
20181101,9:47:57.975200830,AMD,,100,18.1924
20181101,9:47:58.657008463,AMD,,25,18.19
20181101,9:47:58.756740024,AMD,,100,18.2
20181101,9:47:58.756744664,AMD,,100,18.2
20181101,9:47:58.756749673,AMD,,100,18.2
20181101,9:47:59.058976648,AMD,,200,18.1901
20181101,9:47:59.128738667,AMD,,500,18.2
20181101,9:47:59.344208771,AMD,,100,18.2
20181101,9:47:59.344212692,AMD,,200,18.2
20181101,9:47:59.344216619,AMD,,500,18.2
20181101,9:47:59.344220546,AMD,,420,18.2
20181101,9:47:59.344274811,AMD,,100,18.2
20181101,9:47:59.344283084,AMD,,100,18.2
20181101,9:47:59.344288225,AMD,,200,18.2
20181101,9:47:59.344289546,AMD,,390,18.2
20181101,9:47:59.344346303,AMD,,400,18.2
20181101,9:47:59.344489848,AMD,,300,18.2
20181101,9:47:59.344535010,AMD,,895,18.2
20181101,9:47:59.344604867,AMD,,500,18.2
20181101,9:47:59.344625925,AMD,,5,18.2
20181101,9:47:59.345038291,AMD,,100,18.2
20181101,9:47:59.345568906,AMD,,200,18.2
20181101,9:47:59.363492194,AMD,,100,18.21
20181101,9:47:59.363502518,AMD,,100,18.21
20181101,9:47:59.370003626,AMD,,40,18.21
20181101,9:47:59.371184654,AMD,,4000,18.21
20181101,9:47:59.479887280,AMD,,500,18.205
20181101,9:47:59.482561578,AMD,,100,18.2
20181101,9:47:59.567710361,AMD,,50,18.2003
20181101,9:47:59.729142472,AMD,,100,18.2
20181101,9:47:59.729150845,AMD,,100,18.2
20181101,9:47:59.729157449,AMD,,100,18.2
20181101,9:47:59.729166730,AMD,,100,18.2
20181101,9:47:59.912418956,AMD,,100,18.2
20181101,9:47:59.914976346,AMD,,500,18.2
20181101,9:47:59.914980803,AMD,,100,18.2
20181101,9:47:59.914983990,AMD,,100,18.2
20181101,9:47:59.914987704,AMD,,100,18.2
20181101,9:47:59.914990812,AMD,,100,18.2
20181101,9:47:59.914995223,AMD,,100,18.2
20181101,9:47:59.915162513,AMD,,100,18.2
20181101,9:47:59.915172289,AMD,,100,18.2
20181101,9:47:59.915313018,AMD,,200,18.2
20181101,9:47:59.915553980,AMD,,100,18.2011
20181101,9:47:59.915864924,AMD,,100,18.2
20181101,9:47:59.916026371,AMD,,2000,18.2015
20181101,9:47:59.924351363,AMD,,1000,18.2001
20181101,9:47:59.989776315,AMD,,500,18.2
20181101,9:47:59.989780622,AMD,,100,18.2
20181101,9:47:59.989887797,AMD,,100,18.2
20181101,9:47:59.989889791,AMD,,100,18.2
20181101,9:47:59.989894592,AMD,,100,18.2
20181101,9:47:59.989894923,AMD,,100,18.2
20181101,9:47:59.989897511,AMD,,200,18.2
20181101,9:47:59.989900697,AMD,,200,18.2
20181101,9:47:59.989901028,AMD,,200,18.2
20181101,9:47:59.989903993,AMD,,100,18.2
20181101,9:47:59.989907612,AMD,,100,18.2
20181101,9:47:59.989908596,AMD,,200,18.2
20181101,9:47:59.989934421,AMD,,200,18.2
20181101,9:47:59.989942458,AMD,,200,18.2
20181101,9:47:59.990189748,AMD,,200,18.2
20181101,9:47:59.990215964,AMD,,1000,18.2
20181101,9:47:59.990223837,AMD,,100,18.2
20181101,9:47:59.992791744,AMD,,100,18.1999
20181101,9:47:59.994435049,AMD,,100,18.1999
20181101,9:47:59.994435261,AMD,,200,18.1999
20181101,9:47:59.994660038,AMD,,100,18.1999
20181101,9:47:59.996002800,AMD,,200,18.1999
20181101,9:47:59.996002994,AMD,,200,18.1999
20181101,9:47:59.996217363,AMD,,500,18.1999
20181101,9:47:59.997446165,AMD,,100,18.1999
20181101,9:47:59.997449886,AMD,,1000,18.1999
20181101,9:47:59.997661988,AMD,,100,18.1999
20181101,9:47:59.998917237,AMD,,100,18.1999
20181101,9:47:59.998984729,AMD,,100,18.1999
20181101,9:48:00.355368951,AMD,,400,18.205
20181101,9:48:00.470037165,AMD,,64,18.2
20181101,9:48:00.491396940,AMD,,182,18.21
20181101,9:48:00.491600427,AMD,,200,18.2
20181101,9:48:00.491719984,AMD,,200,18.21
20181101,9:48:00.493254138,AMD,,182,18.2
20181101,9:48:00.495341703,AMD,,100,18.21
20181101,9:48:00.495758729,AMD,,18,18.21
20181101,9:48:00.498125875,AMD,,100,18.2
20181101,9:48:00.499463738,AMD,,18,18.2
20181101,9:48:00.524217117,AMD,,100,18.21
20181101,9:48:00.524221457,AMD,,300,18.21
20181101,9:48:00.524599142,AMD,,200,18.21
20181101,9:48:00.524606072,AMD,,100,18.21
20181101,9:48:00.524609139,AMD,,300,18.21
20181101,9:48:00.526608507,AMD,,100,18.2099
20181101,9:48:00.527729922,AMD,,300,18.2099
20181101,9:48:00.528651900,AMD,,200,18.2099
20181101,9:48:00.528725046,AMD,,100,18.2099
20181101,9:48:00.528980446,AMD,,100,18.2099
20181101,9:48:00.529036927,AMD,,100,18.2099
20181101,9:48:00.529399134,AMD,,100,18.2099
20181101,9:48:00.549758849,AMD,,1000,18.2091
20181101,9:48:00.551427149,AMD,,1000,18.21
20181101,9:48:00.657165031,AMD,,1400,18.2085
20181101,9:48:00.662538619,AMD,,200,18.21
20181101,9:48:00.662543002,AMD,,200,18.21
20181101,9:48:00.662581247,AMD,,16,18.21
20181101,9:48:00.663143395,AMD,,65,18.21
20181101,9:48:00.938466337,AMD,,500,18.21
20181101,9:48:01.099660963,AMD,,100,18.2
20181101,9:48:01.099945137,AMD,,100,18.2
20181101,9:48:01.367861279,AMD,,100,18.2038
20181101,9:48:01.411839113,AMD,,100,18.2
20181101,9:48:01.411849419,AMD,,400,18.2
20181101,9:48:01.567855193,AMD,,100,18.2
20181101,9:48:01.567859351,AMD,,100,18.2
20181101,9:48:01.567863339,AMD,,95,18.2
20181101,9:48:01.872305993,AMD,,100,18.2
20181101,9:48:01.872310076,AMD,,400,18.21
20181101,9:48:01.872722626,AMD,,65,18.21
20181101,9:48:01.873421719,AMD,,100,18.21
20181101,9:48:02.608513945,AMD,,100,18.2
20181101,9:48:02.608524732,AMD,,300,18.2
20181101,9:48:02.608528968,AMD,,100,18.2
20181101,9:48:02.608532399,AMD,,400,18.2
20181101,9:48:02.608536182,AMD,,500,18.2
20181101,9:48:02.608539316,AMD,,200,18.2
20181101,9:48:02.608540581,AMD,,100,18.2
20181101,9:48:02.608543573,AMD,,700,18.2
20181101,9:48:02.608547961,AMD,,100,18.2
20181101,9:48:02.608558892,AMD,,80,18.2
20181101,9:48:02.608856046,AMD,,100,18.2
20181101,9:48:02.608863887,AMD,,154,18.2
20181101,9:48:02.609106204,AMD,,100,18.2
20181101,9:48:02.609299685,AMD,,100,18.2
20181101,9:48:02.609407713,AMD,,254,18.2
20181101,9:48:02.609413198,AMD,,46,18.2
20181101,9:48:02.609825547,AMD,,254,18.2
20181101,9:48:02.609832952,AMD,,100,18.2
20181101,9:48:02.610042741,AMD,,200,18.201
20181101,9:48:02.610181587,AMD,,100,18.2
20181101,9:48:02.610191731,AMD,,100,18.2
20181101,9:48:03.158036456,AMD,,200,18.19
20181101,9:48:03.158084583,AMD,,100,18.19
20181101,9:48:03.158112603,AMD,,200,18.19
20181101,9:48:03.158189332,AMD,,100,18.19
20181101,9:48:03.158216596,AMD,,100,18.19
20181101,9:48:03.158236152,AMD,,200,18.19
20181101,9:48:03.158251055,AMD,,100,18.19
20181101,9:48:03.559542560,AMD,,10,18.195
20181101,9:48:04.042558569,AMD,,97,18.19
20181101,9:48:04.059046600,AMD,,100,18.19
20181101,9:48:04.059083824,AMD,,3,18.19
20181101,9:48:04.059271019,AMD,,100,18.19
20181101,9:48:04.059717524,AMD,,100,18.19
20181101,9:48:04.395613369,AMD,,50,18.18
20181101,9:48:04.898459327,AMD,,200,18.18
20181101,9:48:04.898927307,AMD,,15,18.18
20181101,9:48:04.899031892,AMD,,15,18.18
20181101,9:48:04.899065280,AMD,,15,18.18
20181101,9:48:05.063740661,AMD,,586,18.185
20181101,9:48:05.178296317,AMD,,100,18.18
20181101,9:48:05.299130586,AMD,,55,18.18
20181101,9:48:05.299134588,AMD,,4,18.18
20181101,9:48:05.299537803,AMD,,100,18.18
20181101,9:48:05.655701825,AMD,,9000,18.1726
20181101,9:48:05.680049686,AMD,,20,18.1701
20181101,9:48:05.710787492,AMD,,20,18.1799
20181101,9:48:06.083595639,AMD,,200,18.18
20181101,9:48:06.083672551,AMD,,200,18.18
20181101,9:48:06.083677168,AMD,,200,18.18
20181101,9:48:06.083680547,AMD,,100,18.18
20181101,9:48:06.083684406,AMD,,350,18.18
20181101,9:48:06.083941820,AMD,,100,18.18
20181101,9:48:06.084256634,AMD,,53,18.18
20181101,9:48:06.084416997,AMD,,147,18.18
20181101,9:48:06.253716024,AMD,,100,18.19
20181101,9:48:06.257436964,AMD,,100,18.1899
20181101,9:48:06.258958927,AMD,,900,18.1899
20181101,9:48:06.397207008,AMD,,100,18.19
20181101,9:48:06.590247549,AMD,,100,18.19
20181101,9:48:06.590251883,AMD,,300,18.19
20181101,9:48:06.590258132,AMD,,100,18.19
20181101,9:48:06.689729778,AMD,,200,18.19
20181101,9:48:06.689763286,AMD,,200,18.19
20181101,9:48:06.689793410,AMD,,200,18.19
20181101,9:48:06.689818105,AMD,,100,18.19
20181101,9:48:06.689821892,AMD,,100,18.19
20181101,9:48:06.689848069,AMD,,100,18.19
20181101,9:48:07.439046210,AMD,,100,18.19
20181101,9:48:07.439048919,AMD,,100,18.19
20181101,9:48:07.439052761,AMD,,300,18.19
20181101,9:48:07.439069230,AMD,,100,18.19
20181101,9:48:07.439232452,AMD,,200,18.19
20181101,9:48:07.439240104,AMD,,200,18.19
20181101,9:48:07.439312295,AMD,,100,18.19
20181101,9:48:07.439322077,AMD,,700,18.19
20181101,9:48:07.439326116,AMD,,200,18.19
20181101,9:48:07.439332079,AMD,,100,18.19
20181101,9:48:07.439337314,AMD,,100,18.19
20181101,9:48:07.439343098,AMD,,100,18.19
20181101,9:48:07.439361884,AMD,,100,18.19
20181101,9:48:07.439369909,AMD,,200,18.19
20181101,9:48:07.439397364,AMD,,100,18.19
20181101,9:48:07.439407201,AMD,,100,18.19
20181101,9:48:07.439424129,AMD,,100,18.19
20181101,9:48:07.439434882,AMD,,100,18.19
20181101,9:48:07.439443004,AMD,,200,18.19
20181101,9:48:07.439454444,AMD,,100,18.19
20181101,9:48:07.439645134,AMD,,200,18.19
20181101,9:48:07.439689906,AMD,,200,18.19
20181101,9:48:07.446718254,AMD,,200,18.19
20181101,9:48:07.446724929,AMD,,100,18.19
20181101,9:48:07.446737134,AMD,,200,18.19
20181101,9:48:07.449680014,AMD,,100,18.19
20181101,9:48:07.450389897,AMD,,100,18.19
20181101,9:48:08.155905220,AMD,,57,18.18
20181101,9:48:08.156024991,AMD,,43,18.18
20181101,9:48:08.156041428,AMD,,100,18.18
20181101,9:48:08.156295994,AMD,,400,18.18
20181101,9:48:08.345889988,AMD,,1000,18.1766
20181101,9:48:08.348478099,AMD,,5,18.179
20181101,9:48:08.369335219,AMD,,20,18.17
20181101,9:48:08.503686707,AMD,,100,18.17
20181101,9:48:08.504177091,AMD,,100,18.17
20181101,9:48:08.504181995,AMD,,100,18.17
20181101,9:48:08.504304673,AMD,,33,18.17
20181101,9:48:08.504538226,AMD,,1167,18.17
20181101,9:48:08.504589668,AMD,,100,18.17
20181101,9:48:08.504595412,AMD,,100,18.17
20181101,9:48:08.504603715,AMD,,100,18.17
20181101,9:48:08.504627254,AMD,,100,18.17
20181101,9:48:08.504820856,AMD,,400,18.17
20181101,9:48:08.504921515,AMD,,100,18.17
20181101,9:48:08.505018644,AMD,,400,18.17
20181101,9:48:08.505043353,AMD,,100,18.17
20181101,9:48:08.505069890,AMD,,4,18.17
20181101,9:48:08.505119973,AMD,,800,18.17
20181101,9:48:08.506548187,AMD,,200,18.17
20181101,9:48:08.506554595,AMD,,100,18.17
20181101,9:48:08.506560704,AMD,,100,18.17
20181101,9:48:08.506566632,AMD,,200,18.17
20181101,9:48:08.506572138,AMD,,196,18.17
20181101,9:48:08.509500608,AMD,,4,18.17
20181101,9:48:08.559681583,AMD,,100,18.16
20181101,9:48:08.563140118,AMD,,1400,18.16
20181101,9:48:08.604857693,AMD,,100,18.16
20181101,9:48:08.605060520,AMD,,100,18.16
20181101,9:48:08.615516482,AMD,,100,18.16
20181101,9:48:08.615520352,AMD,,100,18.16
20181101,9:48:08.615524201,AMD,,100,18.16
20181101,9:48:08.615528044,AMD,,100,18.16
20181101,9:48:08.615531957,AMD,,100,18.16
20181101,9:48:08.615694479,AMD,,100,18.16
20181101,9:48:08.615824255,AMD,,800,18.16
20181101,9:48:08.616067525,AMD,,100,18.16
20181101,9:48:08.617528840,AMD,,43,18.16
20181101,9:48:08.625380855,AMD,,3100,18.1601
20181101,9:48:08.722689343,AMD,,90,18.16
20181101,9:48:08.722693308,AMD,,90,18.16
20181101,9:48:08.844009557,AMD,,100,18.155
20181101,9:48:08.852339691,AMD,,7,18.15
20181101,9:48:08.852920048,AMD,,100,18.16
20181101,9:48:08.953729696,AMD,,100,18.16
20181101,9:48:08.953739847,AMD,,100,18.16
20181101,9:48:09.729301711,AMD,,2000,18.159
20181101,9:48:09.920992532,AMD,,5,18.15
20181101,9:48:10.456235852,AMD,,70,18.1515
20181101,9:48:10.584110491,AMD,,200,18.1599
20181101,9:48:10.628179144,AMD,,200,18.16
20181101,9:48:10.628309471,AMD,,721,18.16
20181101,9:48:10.628384805,AMD,,200,18.16
20181101,9:48:10.629088713,AMD,,200,18.16
20181101,9:48:10.629475093,AMD,,300,18.16
20181101,9:48:10.629788487,AMD,,182,18.16
20181101,9:48:10.629798458,AMD,,100,18.16
20181101,9:48:10.629801102,AMD,,300,18.16
20181101,9:48:10.629804866,AMD,,200,18.16
20181101,9:48:10.629810975,AMD,,1200,18.16
20181101,9:48:10.629861505,AMD,,200,18.16
20181101,9:48:10.629867373,AMD,,100,18.16
20181101,9:48:10.629873919,AMD,,1200,18.16
20181101,9:48:10.630471373,AMD,,100,18.16
20181101,9:48:10.630673561,AMD,,200,18.16
20181101,9:48:10.630743944,AMD,,100,18.16
20181101,9:48:10.631445580,AMD,,100,18.16
20181101,9:48:10.632451832,AMD,,79,18.16
20181101,9:48:10.635370950,AMD,,721,18.16
20181101,9:48:10.637509763,AMD,,500,18.16
20181101,9:48:10.774358373,AMD,,200,18.1643
20181101,9:48:11.135422253,AMD,,100,18.17
20181101,9:48:11.135426376,AMD,,300,18.17
20181101,9:48:11.135430171,AMD,,100,18.17
20181101,9:48:11.135479590,AMD,,100,18.17
20181101,9:48:11.135487209,AMD,,200,18.17
20181101,9:48:11.135491073,AMD,,100,18.17
20181101,9:48:11.135579526,AMD,,100,18.17
20181101,9:48:11.135972818,AMD,,100,18.17
20181101,9:48:11.352112429,AMD,,50,18.1785
20181101,9:48:11.761293577,AMD,,500,18.175
20181101,9:48:11.763748843,AMD,,300,18.175
20181101,9:48:11.768404421,AMD,,300,18.175
20181101,9:48:12.035077970,AMD,,100,18.18
20181101,9:48:12.035103840,AMD,,400,18.18
20181101,9:48:12.035435497,AMD,,100,18.18
20181101,9:48:12.035493039,AMD,,100,18.18
20181101,9:48:12.035811323,AMD,,100,18.18
20181101,9:48:12.171202215,AMD,,3000,18.18
20181101,9:48:12.720111633,AMD,,100,18.18
20181101,9:48:12.861474676,AMD,,7,18.18
20181101,9:48:13.203425252,AMD,,100,18.18
20181101,9:48:13.208937952,AMD,,200,18.18
20181101,9:48:13.210160016,AMD,,100,18.18
20181101,9:48:13.357798658,AMD,,100,18.19
20181101,9:48:13.363148316,AMD,,100,18.19
20181101,9:48:13.483012764,AMD,,100,18.19
20181101,9:48:14.031797476,AMD,,50,18.19
20181101,9:48:14.031801766,AMD,,100,18.19
20181101,9:48:14.031871807,AMD,,100,18.19
20181101,9:48:14.032224925,AMD,,4,18.19
20181101,9:48:14.035398792,AMD,,100,18.1899
20181101,9:48:14.035523253,AMD,,4,18.1899
20181101,9:48:14.035582394,AMD,,50,18.1899
20181101,9:48:14.035702465,AMD,,100,18.1899
20181101,9:48:14.038562177,AMD,,546,18.1999
20181101,9:48:14.039894463,AMD,,400,18.19
20181101,9:48:14.039898285,AMD,,200,18.19
20181101,9:48:14.039904162,AMD,,100,18.19
20181101,9:48:14.039906698,AMD,,100,18.19
20181101,9:48:14.040009062,AMD,,100,18.19
20181101,9:48:14.040016627,AMD,,100,18.19
20181101,9:48:14.040023391,AMD,,100,18.19
20181101,9:48:14.430684159,AMD,,100,18.2
20181101,9:48:14.432065688,AMD,,100,18.2
20181101,9:48:14.432827882,AMD,,100,18.19
20181101,9:48:14.433901955,AMD,,100,18.19
20181101,9:48:14.434288726,AMD,,60,18.19
20181101,9:48:14.556469145,AMD,,100,18.1915
20181101,9:48:14.564009744,AMD,,300,18.1927
20181101,9:48:14.565415336,AMD,,1100,18.1901
20181101,9:48:14.565877692,AMD,,7600,18.1925
20181101,9:48:14.566633072,AMD,,400,18.1927
20181101,9:48:14.568210884,AMD,,500,18.1925
20181101,9:48:14.568671583,AMD,,100,18.1911
20181101,9:48:14.874619417,AMD,,200,18.195
20181101,9:48:15.608310040,AMD,,2000,18.1915
20181101,9:48:15.729275295,AMD,,50,18.2
20181101,9:48:15.729831776,AMD,,50,18.1992
20181101,9:48:15.734011106,AMD,,2950,18.1969
20181101,9:48:16.020105215,AMD,,80,18.2
20181101,9:48:16.254405105,AMD,,100,18.2
20181101,9:48:16.256374203,AMD,,100,18.1939
20181101,9:48:16.257189656,AMD,,200,18.1939
20181101,9:48:16.257575788,AMD,,6200,18.1939
20181101,9:48:16.258584289,AMD,,200,18.2
20181101,9:48:16.299382379,AMD,,100,18.2
20181101,9:48:16.653170364,AMD,,1,18.1997
20181101,9:48:17.419359696,AMD,,100,18.2
20181101,9:48:17.419383409,AMD,,15,18.2
20181101,9:48:17.419641086,AMD,,65,18.2
20181101,9:48:17.419889001,AMD,,65,18.2
20181101,9:48:18.088534657,AMD,,42,18.2
20181101,9:48:18.203785970,AMD,,150,18.2
20181101,9:48:18.439655366,AMD,,100,18.2
20181101,9:48:18.452152667,AMD,,15,18.1903
20181101,9:48:18.711974600,AMD,,200,18.2
20181101,9:48:18.712414078,AMD,,85,18.2
20181101,9:48:18.712417427,AMD,,100,18.2
20181101,9:48:18.712420958,AMD,,200,18.2
20181101,9:48:18.712426507,AMD,,100,18.2
20181101,9:48:18.712430915,AMD,,300,18.2
20181101,9:48:18.712433197,AMD,,100,18.2
20181101,9:48:18.712435886,AMD,,100,18.2
20181101,9:48:18.712438858,AMD,,100,18.2
20181101,9:48:18.712443943,AMD,,100,18.2
20181101,9:48:18.712446546,AMD,,100,18.2
20181101,9:48:18.712469257,AMD,,700,18.2
20181101,9:48:18.712476313,AMD,,200,18.2
20181101,9:48:18.712487563,AMD,,35,18.2
20181101,9:48:18.712501618,AMD,,300,18.2
20181101,9:48:18.712508614,AMD,,200,18.2
20181101,9:48:18.712760484,AMD,,182,18.2
20181101,9:48:18.712837551,AMD,,135,18.2
20181101,9:48:18.713735387,AMD,,100,18.2
20181101,9:48:18.714969485,AMD,,200,18.196
20181101,9:48:18.715050545,AMD,,182,18.1999
20181101,9:48:18.715660868,AMD,,35,18.1999
20181101,9:48:18.715852571,AMD,,700,18.1999
20181101,9:48:18.716166318,AMD,,300,18.1999
20181101,9:48:18.716308262,AMD,,200,18.1999
20181101,9:48:18.716715394,AMD,,200,18.1999
20181101,9:48:18.716879674,AMD,,100,18.1999
20181101,9:48:18.717242765,AMD,,85,18.1999
20181101,9:48:18.717556276,AMD,,200,18.1999
20181101,9:48:18.717888120,AMD,,100,18.1999
20181101,9:48:18.718051370,AMD,,300,18.1999
20181101,9:48:18.718051558,AMD,,100,18.1999
20181101,9:48:18.718619274,AMD,,135,18.1999
20181101,9:48:18.719149481,AMD,,100,18.1999
20181101,9:48:18.719268405,AMD,,100,18.1999
20181101,9:48:18.719550515,AMD,,100,18.1999
20181101,9:48:18.719757476,AMD,,100,18.1999
20181101,9:48:18.953407866,AMD,,5,18.209
20181101,9:48:18.969219719,AMD,,51,18.21
20181101,9:48:18.969222798,AMD,,200,18.21
20181101,9:48:18.969223420,AMD,,49,18.21
20181101,9:48:18.969229878,AMD,,200,18.21
20181101,9:48:18.969230066,AMD,,100,18.21
20181101,9:48:18.969230234,AMD,,100,18.21
20181101,9:48:18.969235569,AMD,,400,18.21
20181101,9:48:18.969624114,AMD,,42,18.21
20181101,9:48:19.161265078,AMD,,4,18.21
20181101,9:48:19.236264364,AMD,,5000,18.21
20181101,9:48:19.236290471,AMD,,1884,18.21
20181101,9:48:19.236295058,AMD,,500,18.21
20181101,9:48:19.236625331,AMD,,100,18.21
20181101,9:48:19.236661743,AMD,,200,18.21
20181101,9:48:19.236847720,AMD,,496,18.21
20181101,9:48:19.237564035,AMD,,100,18.21
20181101,9:48:19.255674424,AMD,,1000,18.21
20181101,9:48:19.265843737,AMD,,400,18.215
20181101,9:48:19.266608815,AMD,,400,18.215
20181101,9:48:19.289217995,AMD,,430,18.215
20181101,9:48:19.332529973,AMD,,500,18.21
20181101,9:48:19.333474015,AMD,,11,18.21
20181101,9:48:19.962147624,AMD,,10,18.2103
20181101,9:48:20.013791934,AMD,,100,18.21
20181101,9:48:20.013795963,AMD,,200,18.21
20181101,9:48:20.013798476,AMD,,700,18.21
20181101,9:48:20.014263697,AMD,,100,18.21
20181101,9:48:20.187411611,AMD,,100,18.205
20181101,9:48:20.268582265,AMD,,200,18.2
20181101,9:48:20.532535501,AMD,,100,18.205
20181101,9:48:20.560980141,AMD,,5,18.209
20181101,9:48:20.660873659,AMD,,2000,18.2077
20181101,9:48:20.797128054,AMD,,300,18.2
20181101,9:48:20.797193551,AMD,,100,18.2
20181101,9:48:20.797443544,AMD,,200,18.2
20181101,9:48:20.800170969,AMD,,100,18.21
20181101,9:48:20.800202384,AMD,,200,18.21
20181101,9:48:20.802994178,AMD,,43,18.2
20181101,9:48:20.803405577,AMD,,200,18.2099
